"Resp_Day","ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR","log_mass","Month","resid","SMR_mass","SMR_resid","RMR_mass","RMR_resid","MMR_mass","MMR_resid","Rack","Bin","TagID","Final_Mass_g","Final_Length_mm","Gonad_mass_g","Sex","Fat_mass_g","Ventricle_mass_g","Otolith_age_y","mass_prev","SGR","Period_start","Period_end","SMR_prev","SMR_mass_prev","RMR_prev","RMR_mass_prev","MMR_prev","MMR_mass_prev","Overall_SGR","SGR_predict","SGR_resid","time","Month_int","GutRatio_1","GutRatio_2"
55,115,"C1",23,1.29796373257816,0.15358443628887,11.8327217035412,2023-09-17 15:39:00,2023-09-18 12:04:00,5.51,97,704.49,0.959788447688037,2.70662840029678,0.741151598851785,"September",-0.134070835639783,0.638353844438253,-0.0364426299615482,0.784848120778152,-0.0745742724460195,1.35363769834268,-0.134070835639783,3,10,"BrL",5.99,99,0.042,"M",0.293,"",NA,4.21,0.868070888614623,2023-08-17,2023-09-17,0.742865755094759,0.891619158024472,0.839765731823831,1.09362344341437,2.51993761671654,2.54148670883292,0.577706797063626,0.415762092140662,0.452308796473961,124,5,0.600360036,0.589600743
55,116,"C2",23,1.64216702140786,0.150335314431287,9.15469087318547,2023-09-17 15:39:00,2023-09-18 12:04:00,7.24,103,702.76,1.29044059726299,3.5207843063099,0.859738566197147,"September",-0.174784739386774,0.64919903874855,-0.0291262400873167,0.794529446919005,-0.0692498974903925,1.23250456658408,-0.174784739386774,3,10,"BrR",6.99,104,0.227,"F",0.437,"",NA,5.5,0.886687465029677,2023-08-17,2023-09-17,1.06828843924652,0.695913235021797,1.54332574848251,0.872567613160872,3.4949529935838,2.18356412927718,0.894880434927169,0.388570241500988,0.498117223528689,124,5,0.598654709,0.5328125
55,117,"C3",23,0.860072657624642,0.0438374239251278,5.09694425656996,2023-09-17 15:39:00,2023-09-18 12:04:00,3.25,84,706.75,0.656607827631435,2.28540418397829,0.511883360978874,"September",-0.086477581944961,0.648987869007636,-0.0292675292244738,1.02855841149681,0.0428690649814199,1.51041292906144,-0.086477581944961,3,10,"RL",3.109,85,0.012,"M",0.129,"0.006",1,2.46,0.898366601281854,2023-08-17,2023-09-17,0.576762628125029,0.776555876573491,0.689971008167214,1.24028388816479,1.82786636467746,1.54833872984392,0.534317206338512,0.668704505530886,0.229662095750967,124,5,0.683195592,0.606060606
55,119,"D2",23,1.76090705007077,0.244603213562299,13.8907509940669,2023-09-17 15:39:00,2023-09-18 12:04:00,7.05,105,702.95,1.27297202942649,2.80713536745732,0.848189116991399,"September",-0.0502373510673421,0.738936171973567,0.0271028182160198,1.00615957188598,0.0333069679276793,1.64185925502794,-0.0502373510673421,3,10,"BL",6.86,106,0.022,"M",0.477,"0.004",1,4.54,1.41967937022878,2023-08-17,2023-09-17,0.800587565819521,0.833145553646084,1.06345659974404,1.18666728144475,2.68454887364556,1.79636683416595,0.852206757546281,0.440153591772013,0.979525778456764,124,5,0.519031142,0.580703336
55,121,"A4",23,0.930322784366551,0.041039829928838,4.41135384605051,2023-09-17 15:39:00,2023-09-18 12:04:00,3.69,86,706.31,0.710236485488721,2.00774891504018,0.56702636615906,"September",-0.0800973671041461,0.610145265735826,-0.0560708623687836,0.851443448190701,-0.0392040872316738,1.53276618028358,-0.0800973671041461,3,11,"YL",3.76,88,5e-04,"I",0.07,"",NA,3.06,0.603908200284343,2023-08-17,2023-09-17,0.568662237247227,0.738750447773059,0.655175484867065,1.02970158732411,2.09808118741822,2.12132469384969,0.489674339689505,0.50626701734709,0.0976411829372527,124,5,0.64091858,0.612810707
55,122,"A3",23,1.42982686894067,0.0982220674643923,6.86950774237187,2023-09-17 15:39:00,2023-09-18 12:04:00,5.58,97,704.42,1.16676110105197,2.95268559278616,0.746634198937579,"September",-0.0724732113781097,0.727764244811831,0.0204866066144808,0.870858075372259,-0.0294125118314687,1.55991187815111,-0.0724732113781097,3,11,"YR",3.04,NA,NA,"",NA,"",NA,3.51,1.49539593198531,2023-08-17,2023-09-17,0.504296031600006,0.708336690287125,0.805190456130152,0.990246332665019,2.10709978935464,2.68373490457117,0.760344350591973,0.542480526270052,0.952915405715255,124,5,0.656376929,0.63697318
55,123,"B2",23,0.744449175211342,0.0262346183911303,3.52403082234359,2023-09-17 15:39:00,2023-09-18 12:04:00,1.79,71,708.21,0.522218059946818,0.917583876756727,0.252853030979893,"September",-0.171459376112838,0.644976373465728,-0.0319603021809492,0.797149282798458,-0.0678202354961974,1.24197799252521,-0.171459376112838,3,11,"BrL",NA,NA,NA,"",NA,"",NA,1.28,1.08179207071335,2023-08-17,2023-09-17,0.311091996986194,0.729876370488809,0.437832605033926,0.895854142517357,1.08962793442319,2.13521226269389,1.02816750890595,1.00349740502654,0.0782946656868049,124,5,0.621293801,0.555555556
55,124,"A1",23,1.73714424185016,0.166516147245911,9.58562583545515,2023-09-17 15:39:00,2023-09-18 12:04:00,9.04,111,700.96,1.35035274749223,3.85635953978035,0.956168430475363,"September",0.138897906611834,0.747608131535465,0.0321699082445383,0.992478601638276,0.0273612567264939,2.53788058326543,0.138897906611834,3,11,"BrR",8.64,112,0.041,"M",0.354,"0.004",1,5.74,1.46516117442777,2023-08-17,2023-09-17,0.993665528257271,0.669919270085573,1.23556702588499,1.03222529649675,2.39002346662654,1.61649841837646,1.03864901306905,0.425034343508908,1.04012683091887,124,5,0.669093851,0.5589701
55,125,"B3",23,1.22782460198318,0.199669728917289,16.2620726604421,2023-09-17 15:39:00,2023-09-18 12:04:00,4.42,93,705.58,0.777808685502596,2.21441288846378,0.645422269349092,"September",-0.0493242689775893,0.803888779313508,0.0636918586246135,1.02593163614299,0.0417585269534655,1.64531481201286,-0.0493242689775893,3,11,"RL",4.21,93,0.034,"F",0.237,"",NA,3.56,0.697997262018283,2023-08-17,2023-09-17,0.49486224613222,0.798850641920949,0.899966150395764,1.08940743205624,2.17625187470213,2.71306767631265,0.565961033583834,0.45051159277066,0.247485669247623,124,5,0.623130608,0.684162896
55,126,"B4",23,1.30929586054231,0.0920451765355325,7.03012812531214,2023-09-17 15:39:00,2023-09-18 12:04:00,5.42,98,704.58,0.978051376995077,2.52395627276117,0.733999286538387,"September",-0.0712800219717187,0.805522457213258,0.0645735444543761,0.950714003746931,0.00868999579961932,1.56420350421259,-0.0712800219717187,3,11,"RR",5.52,100,0.108,"F",0.209,"",NA,3.92,1.04517471499737,2023-08-17,2023-09-17,0.791132658620885,0.699200619207833,1.02722534370931,0.974321346913865,2.10258647058655,1.9742597757908,1.02913398225607,0.604323285150632,0.440851429846735,124,5,0.704663212,0.693516699
55,127,"B1",23,1.66175942690178,0.0666274607011034,4.00945284994262,2023-09-17 15:39:00,2023-09-18 12:04:00,8.3,108,701.7,1.40390655552983,3.20114497754556,0.919078092376074,"September",-0.0476910055615351,0.777452939222763,0.0491700015892981,1.0337971334047,0.0450754283952202,1.65151404299095,-0.0476910055615351,3,11,"BL",8.15,110,0.13,"M",0.473,"0.008",1,5.42,1.37470870758386,2023-08-17,2023-09-17,0.901310409740532,0.795610455016652,1.18657900513266,1.05985795316835,2.58525240781327,2.17490670497747,1.10806411459299,0.383415289307321,0.991293418276542,124,5,0.637681159,0.616006467
55,128,"A2",23,2.36396851571041,0.385049706546554,16.2882755835198,2023-09-17 15:39:00,2023-09-18 12:04:00,9.38,115,700.62,1.70912973222507,3.83375091794321,0.972202838379065,"September",-0.0193573811256431,0.561326370252896,-0.092288663005573,0.831328014164551,-0.0495874795495417,1.7628521730537,-0.0193573811256431,3,11,"BR",9.09,115,0.05,"F",0.962,"0.007",1.5,7.35,0.786707902559316,2023-08-17,2023-09-17,1.31161859930527,0.660433547699761,1.732783307048,0.864608596105286,3.25305164334852,2.29866674384244,1.17077524689079,0.33241780267255,0.454290099886766,124,5,0.655030801,0.643114636
56,129,"C1",23,1.38776808330514,0.122195255072013,8.80516395657335,2023-09-18 17:14:00,2023-09-19 09:04:00,5.85,100,704.15,1.10634112391671,2.82778687244538,0.76715586608218,"September",-0.0222018459983493,0.771832238602752,0.0460188064339,1.04918898922924,0.0514938290235536,1.7513438855581,-0.0222018459983493,3,12,"YL",5.71,100,0.015,"I",0.414,"0.003",1,4.8,0.638147559128773,2023-08-18,2023-09-18,0.839626749716363,0.797698431981852,1.05962458448558,1.15333801616411,1.98345264592003,1.76235663963676,0.928380719294248,0.420099032342002,0.218048526786772,125,5,0.674937965,0.602099237
56,130,"D2",23,1.0121221559508,0.0278408760892261,2.75074267720896,2023-09-18 17:14:00,2023-09-19 09:04:00,2.9,86,707.1,0.813596208563372,2.35086275696458,0.462397997898956,"September",-0.081726235415015,0.609351947406101,-0.0566359047778686,0.729810208980532,-0.106149960974095,1.52702814264373,-0.081726235415015,3,12,"YR",3.22,88,0.003,"F",0.093,"",NA,2.06,1.10324114255141,2023-08-18,2023-09-18,0.548259599308697,0.661043944921744,0.713254174609626,0.871785604843881,1.53280759908517,1.86922351267514,0.655992052920049,0.714993300274728,0.388247842276687,125,5,0.612942613,0.678370787
56,131,"C2",23,1.02167876254489,0.0556856245222569,5.45040442883924,2023-09-18 17:14:00,2023-09-19 09:04:00,3.44,86,706.56,0.855884222072053,2.22017731128714,0.53655844257153,"September",0.0335029455359461,0.538948513767603,-0.109956829564924,0.768412210228603,-0.0837656379182488,1.99102274798645,0.0335029455359461,3,12,"BrL",3.54,88,0.008,"I",0.185,"0.001",1,2.49,1.04254439002803,2023-08-18,2023-09-18,0.474332132450959,0.843447444476871,0.649642158238112,1.0658346023813,1.73172831991174,2.13725354077987,0.58394455358757,0.634078664093333,0.408465725934701,125,5,0.680042239,0.558232932
56,132,"C3",23,1.10187964499016,0.0591327622334864,5.36653549254145,2023-09-18 17:14:00,2023-09-19 09:04:00,4.12,94,705.88,0.883600509752098,2.25194817099115,0.614897216033135,"September",0.0343522898423259,0.658201542040792,-0.0231452127651372,1.03379160506351,0.0450731059526284,1.99492037639331,0.0343522898423259,3,12,"BrR",4.32,93,0.046,"F",0.086,"",NA,2.91,1.12161316831624,2023-08-18,2023-09-18,0.686228834066625,0.756237453702568,0.845324163931709,1.04095117035565,1.58448942493011,1.32681360886757,0.619524023075229,0.590075105751583,0.531538062564656,125,5,0.671747967,0.632
56,134,"C4",23,0.739415614752053,0.0126593718745904,1.71207797374356,2023-09-18 17:14:00,2023-09-19 09:04:00,2.41,76,707.59,0.596542955198438,1.55179057863307,0.382017042574868,"September",0.0862841882598459,0.752352178593196,0.0349170747063329,0.946821974757795,0.00690843370763686,2.24831658807544,0.0862841882598459,3,12,"RR",2.6,80,0.01,"F",0.08,"0.001",1,1.93,0.716473369631515,2023-08-18,2023-09-18,0.44176774821971,0.726917638259647,0.571320339418785,0.991552044701384,1.22503956833766,2.08108368891577,0.448770687639034,0.715180790814563,0.00129257881695188,125,5,0.613425926,0.51980198
56,136,"D3",23,1.26578341943283,0.134304941678898,10.6104203623617,2023-09-18 17:14:00,2023-09-19 09:04:00,2.47,81,707.53,0.726387384833294,1.47324742109099,0.392696953259666,"September",0.0637914569335638,0.644570648082012,-0.0322335831054688,0.849793625376391,-0.0400464262332439,2.13483705997966,0.0637914569335638,3,12,"BR",2.46,82,0.002,"I",0.07,"0.002",1,1.9,0.846336336991907,2023-08-18,2023-09-18,0.437501999662881,0.71971151451432,0.686261538649747,0.991823826562457,1.05339743493872,1.85956144211025,0.139136423819993,0.633293406290752,0.213042930701155,125,5,0.595382746,0.557926829
56,137,"B3",23,0.829505911213937,0.0333772305258136,4.02374836328385,2023-09-18 17:14:00,2023-09-19 09:04:00,3.28,85,706.72,0.647136919248471,1.90659900712216,0.515873843711679,"September",0.0297306070453915,0.865396864316513,0.0957112090467789,0.978048196491375,0.0210003613898982,1.97380335801794,0.0297306070453915,3,13,"YL",3.36,84,0.006,"I",0.045,"0.005",1,1.9,1.76125656846341,2023-08-18,2023-09-18,0.42371001505083,0.796233819956092,0.55368899873964,0.994416571334545,1.10683868784426,1.81966444097049,1.07520607948369,0.859996410310923,0.901260158152489,125,5,0.605326877,0.657370518
56,138,"B1",23,1.28665738947895,0.115242363529974,8.95672495819906,2023-09-18 17:14:00,2023-09-19 09:04:00,6.2,102,703.8,0.994961287735661,2.84143904193312,0.792391689498254,"September",0.0602056653636193,0.748470621064185,0.0326706499118712,1.12278936316679,0.0809383944673294,2.11728315263088,0.0602056653636193,3,13,"YR",6.205,104,0.033,"M",0.378,"0.005",1,3.94,1.46247925400388,2023-08-18,2023-09-18,0.579383712400227,0.899528668396131,0.777058348616802,1.32205687453052,2.04402268568083,2.02291228809898,1.3715965342436,0.645112604770545,0.817366649233337,125,5,0.635110294,0.662610619
56,139,"A1",23,0.7741451128363,0.0253359630339222,3.27276664462773,2023-09-18 17:14:00,2023-09-19 09:04:00,1.46,73,708.54,0.595620300499257,0.934565041383538,0.164352855784437,"September",0.0214777474886746,0.599966307515921,-0.0633772459282041,0.857305736770413,-0.0362241653184414,1.93664948166287,0.0214777474886746,3,13,"BrL",1.437,72,0.004,"I",0.015,"0.002",1,1.45,0.0221705783476195,2023-08-18,2023-09-18,0.414108375730709,0.777007407300287,0.530009212756226,1.00778863588527,1.20977633848642,1.9888205946815,0.162818152140133,0.734636781971865,-0.712466203624246,125,5,0.605374823,0.611111111
56,141,"A4",23,1.08152295909151,0.0380997354001491,3.52278563112087,2023-09-18 17:14:00,2023-09-19 09:04:00,3.79,92,706.21,0.945940395132485,2.21817502524093,0.578639209968072,"September",0.0594454386506954,0.645739468167335,-0.0314467765140272,0.868866323898191,-0.0304069303184434,2.11358011864097,0.0594454386506954,3,13,"RL",3.77,92,0.012,"I",0.185,"",NA,2.78,0.999726101263837,2023-08-18,2023-09-18,0.457412397199856,0.877345274156776,0.626326704803976,1.08366630281131,1.59755705571902,2.53430028821894,0.748202411216398,0.633717805630042,0.366008295633795,125,5,0.52660152,0.624105012
56,142,"B4",23,1.42165434343286,0.270118890265352,19.0003211056984,2023-09-18 17:14:00,2023-09-19 09:04:00,5.8,100,704.2,1.01634636357021,3.30175125322272,0.763427993562937,"September",0.0883679452919038,1.28076149283513,0.265964153487007,1.60169961128324,0.235221174986899,2.25912999451493,0.0883679452919038,3,13,"RR",5.727,100,0.044,"M",0.341,"0.006",2,5,0.478774210058946,2023-08-18,2023-09-18,1.07743520778646,0.831495916116562,1.25103022849712,0.995284084226932,2.677749427494,2.15716266973657,1.57611793997379,0.461649712327332,0.0171244977316141,125,5,0.647689769,0.743073048
56,143,"B2",23,0.917416124700347,0.0508025452345627,5.5375683800147,2023-09-18 17:14:00,2023-09-19 09:04:00,3.42,87,706.58,0.620396989764205,1.37951278013424,0.534026106056135,"September",-0.0194194399711985,1.00855929399905,0.162197327621738,1.2464955174445,0.126330825873046,1.76260028692749,-0.0194194399711985,3,13,"BL",3.47,89,0.024,"F",0.121,"0.003",1,2.46,1.0628361326782,2023-08-18,2023-09-18,0.468192361940452,0.768831769706658,0.706418556788953,0.971460645060454,0.993942655578396,1.96053702962639,0.501117016591784,0.605220373325886,0.457615759352315,125,5,0.649159664,0.62745098
56,144,"A2",23,0.837266250926421,0.00769993191681452,0.919651533582617,2023-09-18 17:14:00,2023-09-19 09:04:00,2.8,83,707.2,0.730860718201955,1.4525788149792,0.447158031342219,"September",0.0206773884026921,0.657791707275252,-0.0234157141267704,1.00163493745127,0.0313495693145221,1.93308372687404,0.0206773884026921,3,13,"BR",3.111,84,0.011,"M",0.084,"0.005",1,2.36,0.551476768205288,2023-08-18,2023-09-18,0.529797237082454,0.720312547614428,0.610219560268967,0.877046768414791,1.35387853723485,1.87234294666843,1.01933408905874,0.779563268689459,-0.22808650048417,125,5,0.648526077,0.670200236
57,145,"B1",23,0.632864233259939,0.019685849346881,3.11059597182124,2023-09-19 16:03:00,2023-09-20 09:35:00,1.63,73,708.37,0.511115371290428,1.14314976821491,0.212187604403958,"September",0.0151918584544701,0.796639501895079,0.0597577291916345,0.930677495287633,-0.000560682826652266,1.90882069515479,0.0151918584544701,3,14,"YL",1.77,74,0.0039,"I",0.043,"0.0015",1,1.56,0.141594172765243,2023-08-19,2023-09-19,0.477505984790604,0.864015392391109,0.680334691114783,1.48110135550809,1.02644297820001,1.7511686186281,0.165913330812121,0.722042339330219,-0.580448166564977,126,5,0.557089084,0.677419355
57,146,"A4",23,0.954932442805712,0.00941858874837065,0.986309431554933,2023-09-19 16:03:00,2023-09-20 09:35:00,2.95,81,707.05,0.81820541809826,1.73762469945281,0.469822015978163,"September",0.0228318260374729,0.74623480198089,0.0313713910751207,1.14098816911778,0.0879212460595738,1.94269714749491,0.0228318260374729,3,14,"YR",3.04,80,0.0255,"M",0.1024,"",NA,1.89,1.43622045574251,2023-08-19,2023-09-19,0.491503872490331,0.647263057449972,0.612099868498284,0.829652300826543,1.38998588981013,1.90696915213242,0.680558537324453,0.766937338792521,0.669283116949987,126,5,0.540664376,0.576564581
57,147,"A1",23,0.959623532857846,0.0556824824860874,5.80253407503044,2023-09-19 16:03:00,2023-09-20 09:35:00,2.71,80,707.29,0.747477794862144,1.90085233648997,0.432969290874406,"September",-0.0322112133028944,1.06058343424397,0.184040731189985,1.53598369129752,0.217026709294767,1.71144151715351,-0.0322112133028944,3,14,"BrL",2.94,80,0.012,"I",0.1167,"",NA,1.78,1.35592022770199,2023-08-19,2023-09-19,0.614644710095019,0.67440637891218,0.996456982293396,0.904801955163738,1.34132807313099,1.9289822903054,0.639459897225025,0.796123042883872,0.559797184818115,126,5,0.578947368,0.624256837
57,151,"A2",23,0.755383485741771,0.0276718583178123,3.66328611097966,2023-09-19 16:03:00,2023-09-20 09:35:00,2.55,83,707.45,0.588331795079098,1.5558128208092,0.406540180433955,"September",0.0125257941841583,0.747832345512493,0.0323001372910471,1.04425098783075,0.0494449995754929,1.89713864441902,0.0125257941841583,3,14,"BL",2.56,82,0.0105,"F",0.057,"",NA,2.36,0.249779806880052,2023-08-19,2023-09-19,0.344115898099947,0.976910451584842,0.470748763489283,1.21166122984223,1.49648183953691,1.52980716007085,0.357667335279998,0.599216945167138,-0.349437138287087,126,5,0.602678571,0.558854719
57,152,"A3",23,0.826088849075157,0.0275506667937272,3.33507307653061,2023-09-19 16:03:00,2023-09-20 09:35:00,3.13,85,706.87,0.613886242337288,1.60579359978958,0.495544337546448,"September",-0.0661932860799248,0.683368076061852,-0.00684942157724046,0.86252687759111,-0.0335872579882427,1.58263217377001,-0.0661932860799248,3,14,"BR",3.26,87,0.0176,"I",0.128,"",NA,2.06,1.34944200564701,2023-08-19,2023-09-19,0.460658372699718,0.866153717180058,0.596057663005412,0.998589206524647,1.50339453755919,2.03179474485373,0.560550448892832,0.705520661327236,0.643921344319771,126,5,0.587378641,0.640966628
57,153,"C1",23,1.02155891229771,0.023012080337214,2.25264349027654,2023-09-19 16:03:00,2023-09-20 09:35:00,4.83,97,705.17,0.844319712626375,2.5337658777313,0.683947130751512,"September",-0.0232829900930921,0.503264710710667,-0.139707629775596,0.70307817656189,-0.122356277480819,1.74698946632281,-0.0232829900930921,3,15,"YL",4.73,95,0.01,"I",0.232,"",NA,3.88,0.706488109771933,2023-08-19,2023-09-19,0.699630265352467,0.717555994156211,0.930667213088586,1.03731117709907,1.79572408414003,2.33432942898356,0.69263360350218,0.465535164352442,0.240952945419492,126,5,0.619444444,0.646784716
57,154,"C2",23,0.903656036165517,0.020678999490784,2.28837064803231,2023-09-19 16:03:00,2023-09-20 09:35:00,3.54,86,706.46,0.741963517241224,1.78101251936595,0.549003262025788,"September",-0.0406404636967513,0.619156724909917,-0.0497035138614504,0.726042020311965,-0.10839813859419,1.67854431993986,-0.0406404636967513,3,15,"YR",3.54,85,0.01,"I",0.156,"0.004",1,2.73,0.83814554177037,2023-08-19,2023-09-19,0.620091408857343,0.604870206038871,0.73683310631838,0.896602820666447,1.05150465067148,1.34512361092857,0.477635879945101,0.602686726653107,0.235458815117263,126,5,0.630879346,0.703441296
57,155,"C3",23,1.22592666435752,0.184222157809954,15.0271760265939,2023-09-19 16:03:00,2023-09-20 09:35:00,4.12,88,705.88,0.833240146046178,2.36705154154209,0.614897216033135,"September",0.00205762925672442,0.521121443982797,-0.124565163578697,0.625492756615081,-0.173137610387365,1.85195702982287,0.00205762925672442,3,15,"BrL",3.97,84,0.037,"F",0.154,"0.002",1,1.82,2.63553762023462,2023-08-19,2023-09-19,0.588969114145593,0.805209311180568,0.695604443815323,0.914024576969116,1.18314138501937,1.59972693793925,0.984083587509212,0.889193681915574,1.74634393831904,126,5,0.634615385,0.521683673
57,157,"C4",23,0.693207553175411,0.0110469735300466,1.59360259123593,2023-09-19 16:03:00,2023-09-20 09:35:00,2.21,82,707.79,0.590074468429015,1.22912687788461,0.344392273685111,"September",0.0634014863400388,0.765449877671532,0.0424126497883266,1.05493111253423,0.0538642057472001,2.13292096377413,0.0634014863400388,3,15,"RL",2.23,81,0.008,"I",0.041,"<0.0005",1,2.34,-0.184381980128866,2023-08-19,2023-09-19,0.661023305794782,0.78374408674105,0.841653523916911,0.931975242097119,1.17793845157041,1.74991552955882,0.0839116589633316,0.535115197755645,-0.719497177884511,126,5,0.624026696,0.641468683
58,1,"C3",18,0.7785559012328,0.0340531818269982,4.37389040055787,2023-09-20 18:22:00,2023-09-21 09:47:00,3.26,86,706.74,0.598459968181332,1.71162596109159,0.513217600067939,"September",-0.126896425832071,0.641174126052819,0.0833419655445457,0.868924716834218,0.0569731173760906,1.35771284106249,-0.126896425832071,1,6,"YL",3.72,87,0.1628,"M",0.1072,"",NA,2.01,1.5599757203472,2023-08-20,2023-09-20,0.332132529435781,0.766730257276147,0.43715150621758,0.955772306425825,1.05067260249852,2.04216164251149,0.80350144057389,0.854516635955392,0.705459084391808,127,5,0.63804878,0.502421308
58,2,"C1",18,0.915509660488017,0.0134761381512721,1.47198208089782,2023-09-20 18:22:00,2023-09-21 09:47:00,5.68,102,704.32,0.741721764313071,2.56094821102925,0.754348335711019,"September",0.0212418351668742,0.586127001965078,0.044357706150792,0.852071175274628,0.0484668401375408,1.90961662307906,0.0212418351668742,1,6,"YR",5.49,103,0.1883,"F",0.2007,"",NA,4.59,0.687326479550342,2023-08-20,2023-09-20,0.635540632770169,0.655692384832536,0.806380405115088,0.871211932643964,2.59107438031654,2.34699443428976,0.57919750325487,0.404420071830979,0.282906407719364,127,5,0.64681555,0.640957447
58,4,"D2",18,1.32417946230211,0.0273491324426126,2.06536449334938,2023-09-20 18:22:00,2023-09-21 09:47:00,5.57,98,704.43,1.14339785244524,2.89832802617459,0.745855195173729,"September",-0.0185835449239468,0.470726390232279,-0.0508654762200695,0.827642609980725,0.0358338079271793,1.74229145411563,-0.0185835449239468,1,6,"BrR",5.72,98,0.7121,"M",0.1779,"",NA,3.73,1.29350587188216,2023-08-20,2023-09-20,0.541141086389533,0.653318635923362,0.837336469944747,0.880906634469317,2.09373902483282,2.06709550147178,0.871500027745051,0.524148081513019,0.769357790369138,127,5,0.680623174,0.699814126
58,7,"C2",18,1.71476353712998,0.641169749524505,37.3911466882271,2023-09-20 18:22:00,2023-09-21 09:47:00,5.83,101,704.17,0.953858707809555,3.40183377665885,0.765668554759014,"September",-0.013081249268153,0.609754808920163,0.0615212111587571,0.979566233123705,0.10902477237105,1.76450584811238,-0.013081249268153,1,6,"BL",5.97,97,1.124,"F",0.115,"",NA,3.38,1.75852029312088,2023-08-20,2023-09-20,1.01413959982412,0.590032628144327,1.49338403352618,0.974628990300914,2.0087953362385,1.8766847823911,0.958090318819552,0.62295341423782,1.13556687888306,127,5,0.82578125,0.681172291
58,8,"C4",18,1.2119017820484,0.0497354969398218,4.10392142965226,2023-09-20 18:22:00,2023-09-21 09:47:00,6.95,103,703.05,1.01649350966057,2.98246793717466,0.841984804590114,"September",-0.0144657476478974,0.525977134545744,-0.00266715819839466,0.682226450164971,-0.0480804805131803,1.75888969192306,-0.0144657476478974,1,6,"BR",6.74,103,1.062,"F",0.2,"",NA,4.2,1.62470043318509,2023-08-20,2023-09-20,0.56513342354833,0.601350442831673,0.818727572840137,0.810351917433573,1.82362812038064,1.66956943321069,0.760029199924339,0.486367245421276,1.13833318776382,127,5,0.792056075,0.548013245
58,9,"A2",18,1.16679800395737,0.270812182855237,23.2098599703408,2023-09-20 18:22:00,2023-09-21 09:47:00,4.77,95,705.23,0.810264715692578,2.32281211795163,0.678518379040114,"September",0.00551942200449834,0.452817570649062,-0.0677107525611425,0.822719939649231,0.0332429894407041,1.84172071687932,0.00551942200449834,1,7,"YL",4.95,95,0.545,"F",0.198,"",NA,3.51,0.989452475556373,2023-08-20,2023-09-20,0.600961934309612,0.499006240255485,0.990683391265139,0.629974955485522,1.46918504746354,2.08883549941299,0.793764775385738,0.520312610462548,0.469139865093825,127,5,0.711217184,0.769784173
58,10,"B3",18,0.558654917030024,0.0213227494831133,3.816801541186,2023-09-20 18:22:00,2023-09-21 09:47:00,2.39,80,707.61,0.39960706823169,1.29574782580663,0.378397900948138,"September",-0.125919397224845,0.543029706210643,0.0111895651676018,0.822744774617372,0.033256099037682,1.36077071445541,-0.125919397224845,1,7,"YR",2.49,77,0.1227,"M",0.021,"",NA,1.82,0.878893112434565,2023-08-20,2023-09-20,0.249775312126466,0.574794411950211,0.355702015016064,0.744069316275696,1.18752756647817,1.96902545347179,0.547809536156555,0.792795209716112,0.086097902718454,127,5,0.694154489,0.640935673
58,11,"A3",18,1.04993898450174,0.274959908935595,26.1881797889503,2023-09-20 18:22:00,2023-09-21 09:47:00,3.95,91,706.05,0.629811715129807,2.47221757790842,0.59659709562646,"September",-0.0418075345661503,0.425914067077185,-0.0943120387913343,0.568772322413642,-0.127070579057033,1.6515693583322,-0.0418075345661503,1,7,"BrL",4.1,90,0.13,"M",0.155,"0.0035",1,2.54,1.42435967058899,2023-08-20,2023-09-20,0.337477318697623,0.652612871081658,0.610661429165112,0.790759746430157,1.67090377785649,1.56419830443868,0.349962884817454,0.626019349600022,0.798340320988964,127,5,0.664562669,0.675027263
58,12,"B2",18,1.46248771744204,0.534178745582779,36.5253491849547,2023-09-20 18:22:00,2023-09-21 09:47:00,6.14,99,703.86,0.89261348322929,2.59651868812157,0.788168371141168,"September",-0.0790687263332745,0.556825584059392,0.0220851583058109,0.719670134951709,-0.0248755530621225,1.51577808932164,-0.0790687263332745,1,7,"BrR",6.53,108,0.651,"F",0.299,"0.004",1,3.13,2.17352173421609,2023-08-20,2023-09-20,0.442249950014405,0.606030498756242,0.781562762381207,0.854997974315594,1.64063006926375,1.66339809457526,1.07667145886506,0.701034304191357,1.47248743002474,127,5,0.748638838,0.665993946
58,13,"A1",18,0.714691357576628,0.0763882742368273,10.6882885076216,2023-09-20 18:22:00,2023-09-21 09:47:00,2.82,81,707.18,0.487789969241336,1.44283019175037,0.450249108319361,"September",-0.0302591369664963,0.704418596494318,0.124196789757097,0.896163005627881,0.0703779782366489,1.69607563129842,-0.0302591369664963,1,7,"RL",2.67,81,0.0449,"F",NA,"0.0015",1.5,1.84,1.37732681719074,2023-08-20,2023-09-20,0.354012274813086,0.653731263786932,0.634164654738665,0.814593138807607,1.26431168351835,1.65689395510886,0.856611296034141,0.881334508234671,0.495992308956064,127,5,0.779324056,0.668822768
